index,Song,Artist,Gender,Album,Date,URL,Profanities 
14115,Blind Eye,JAYTEKZ,M,Blind Eye (S),, http://ohhla.com/anonymous/jaytekz/rm_bside/blindeye.tkz.txt,"{'fucking': 8, 'burn': 1, 'crack': 1, 'whore': 1, 'shit': 4, 'fuck': 8, 'bitch': 11, 'death': 3, 'kill': 5, 'ass': 2, 'tongue': 1, 'dirty': 1}"
14116,Fall For Your Type (Remix),JAYTEKZ,M,Fall For Your Type (S),, http://ohhla.com/anonymous/jaytekz/rm_bside/fall_rmx.tkz.txt,"{'killed': 1, 'fucking': 2, 'fuck': 1, 'shit': 1, 'bullshit': 2, 'remains': 1}"
14117,Hourglass,JAYTEKZ,M,Hourglass (S),, http://ohhla.com/anonymous/jaytekz/rm_bside/hrglass.tkz.txt,"{'died': 1, 'dead': 1, 'shit': 1, 'shits': 1, 'die': 2, 'funeral': 2, 'fucking': 3, 'fuck': 6, 'fucked': 1, 'lies': 1, 'god': 1, 'kill': 1}"
14118,If I Should,JAYTEKZ,M,If I Should (S),, http://ohhla.com/anonymous/jaytekz/rm_bside/ifshould.tkz.txt,"{'crappy': 1, 'die': 3, 'bitch': 1, 'shits': 1, 'fuck': 7, 'sick': 2, 'fucking': 1, 'shit': 1, 'pissed': 1}"
14119,Love Yourself,JAYTEKZ,M,Love Yourself (S),, http://ohhla.com/anonymous/jaytekz/rm_bside/loveyour.tkz.txt,"{'drunk': 1, 'girls': 1, 'fucked': 2, 'bitch': 1}"
14120,See It Through,JAYTEKZ,M,See It Through (S),, http://ohhla.com/anonymous/jaytekz/rm_bside/see_it.tkz.txt,"{'faith': 5, 'devil': 1, 'fucking': 5, 'fuck': 2, 'die': 1, 'shit': 1}"
14121,Soul Searching,JAYTEKZ,M,Soul Searching (S),, http://ohhla.com/anonymous/jaytekz/rm_bside/soul.tkz.txt,"{'shit': 5, 'fucking': 2, 'dead': 1, 'fuck': 1, 'dirty': 1, 'liquor': 1, 'crack': 1, 'vomit': 1, 'slave': 1}"
14122,Ten Toes Down,JAYTEKZ,M,Ten Toes Down (S),, http://ohhla.com/anonymous/jaytekz/rm_bside/ten_toes.tkz.txt,"{'fucking': 2, 'shit': 2, 'die': 1, 'sick': 1, 'fucked': 1, 'shoot': 1, 'fuck': 3, 'ass': 1, 'motherfuck': 1, 'god': 1}"
14123,Testament,JAYTEKZ,M,Testament (S),, http://ohhla.com/anonymous/jaytekz/rm_bside/testamnt.tkz.txt,"{'fuck': 7, 'fucking': 6, 'dope': 1, 'beast': 1, 'shit': 2, 'kill': 1, 'dead': 1, 'ass': 2, 'pussies': 1, 'porn': 1, 'bitch': 1, 'porno': 1, 'sick': 1, 'killing': 1, 'cock': 1, 'shoot': 1}"
14124,Thinking About You,JAYTEKZ,M,Thinking About You (S),, http://ohhla.com/anonymous/jaytekz/rm_bside/thinking.tkz.txt,{'damn': 3}
14125,The Vent,JAYTEKZ,M,The Vent (S),, http://ohhla.com/anonymous/jaytekz/rm_bside/vent.tkz.txt,"{'ass': 2, 'bitches': 2, 'shit': 1, 'fuck': 2, 'fucking': 1, 'balls': 3}"
14126,Catch Em In the Mornin (Gay-Z Diss),JAYO FELONY,M,Crip Hop,, http://ohhla.com/anonymous/jayo_fel/crip_hop/catch_em.jay.txt,"{'ass': 1, 'fear': 1, 'fat': 1, 'nigga': 1, 'ho': 1, 'hell': 1, 'pot': 1}"
14127,Gang Bangin Shit,JAYO FELONY,M,Crip Hop,, http://ohhla.com/anonymous/jayo_fel/crip_hop/gangbang.jay.txt,"{'nigga': 2, 'kill': 2, 'fuckin': 4, 'pistol': 1, 'ass': 1, 'shit': 10, 'suck': 1, 'stupid': 2, 'pussy': 4, 'hoes': 1, 'fucked': 1, 'dead': 2, 'fuck': 1, 'spit': 1, 'bitch': 2}"
14128,Game Round,JAYO FELONY & THE DULOW GANG,M,Crip Hop,, http://ohhla.com/anonymous/jayo_fel/crip_hop/gmeround.jay.txt,"{'shit': 6, 'fuckin': 6, 'nigga': 8, 'fag': 1, 'fucked': 1, 'hell': 1, 'kill': 1, 'fuck': 1, 'fucka': 1, 'bitch': 3, 'bullshit': 1, 'spit': 1, 'ass': 1}"
14129,Hotta Than Fish Grease,JAYO FELONY,M,Crip Hop,, http://ohhla.com/anonymous/jayo_fel/crip_hop/hotta.jay.txt,"{'ass': 1, 'hoes': 1, 'blow': 1}"
14130,Hurt That Nigga,JAYO FELONY,M,Crip Hop,, http://ohhla.com/anonymous/jayo_fel/crip_hop/hurtthat.jay.txt,"{'nigga': 24, 'titty': 1, 'bitch': 4, 'dead': 2, 'shit': 5, 'laid': 1, 'kill': 1, 'gun': 1, 'bitches': 3, 'fuck': 1, 'bomb': 1, 'hoes': 2, 'black': 1, 'screw': 1, 'death': 2, 'nasty': 1, 'shoot': 1, 'spit': 1, 'sick': 1, 'harder': 1}"
14131,Do You Love Life?,JAYO FELONY,M,Crip Hop,, http://ohhla.com/anonymous/jayo_fel/crip_hop/lovelife.jay.txt,"{'bomb': 2, 'bra': 1, 'panties': 1, 'knife': 1, 'shit': 1, 'ass': 1, 'fat': 1}"
14132,One Shot Kill,JAYO FELONY,M,Crip Hop,, http://ohhla.com/anonymous/jayo_fel/crip_hop/one_shot.jay.txt,"{'fucked': 1, 'nigga': 5, 'shit': 5, 'spit': 3, 'pimp': 1, 'blow': 1, 'hell': 1, 'fuck': 1, 'bitch': 2, 'dick': 1, 'ass': 1, 'bitches': 1, 'fuckin': 1, 'smack': 1, 'shoot': 1, 'kill': 1}"
14133,Trued Up Remix (Real Anthem),JAYO FELONY,M,Crip Hop,, http://ohhla.com/anonymous/jayo_fel/crip_hop/truedrmx.jay.txt,"{'bitch': 2, 'shit': 3, 'fag': 1, 'die': 6, 'dead': 1, 'fuck': 1, 'faggot': 1, 'ass': 2, 'fat': 3, 'shoot': 10, 'spit': 1, 'laid': 1, 'hell': 1, 'nigga': 3, 'fuckin': 2, 'gangbang': 1}"
14134,C Walk & Skip,JAYO FELONY,M,Crip Hop,, http://ohhla.com/anonymous/jayo_fel/crip_hop/walkskip.jay.txt,"{'fuckin': 3, 'ass': 2, 'assassin': 1, 'shit': 4, 'fucked': 1, 'bitch': 6, 'nigga': 3, 'hoes': 1, 'bitches': 1, 'swallow': 1, 'kill': 2}"
14135,You's a Character (Snoop Diss),JAYO FELONY,M,Crip Hop,, http://ohhla.com/anonymous/jayo_fel/crip_hop/yous_a.jay.txt,"{'dick': 1, 'nigga': 16, 'shit': 5, 'bitch': 5, 'death': 1, 'gangsta': 1, 'killed': 1, 'ass': 6, 'buried': 3, 'dumb': 1, 'fuck': 2, 'fucked': 1, 'mad': 1, 'bitches': 1, 'fuckin': 1}"
14136,Whatcha Gonna Do Remix,JAYO FELONY,M,"Whatcha Gonna Do 12""",, http://ohhla.com/anonymous/jayo_fel/rm_bside/gonnarmx.jay.txt,"{'bigger': 1, 'sexy': 7, 'motherfuckin': 6, 'slaughter': 1, 'balls': 1, 'cock': 1, 'shit': 1, 'bitch': 1, 'blow': 1, 'gangsta': 1, 'fuckin': 1}"
14137,Street 2 Street,JAYO FELONY,M,How To Be A Player soundtrack,, http://ohhla.com/anonymous/jayo_fel/rm_bside/street_2.jay.txt,"{'ass': 5, 'kill': 1, 'fuckin': 2, 'nigga': 1, 'fucked': 2, 'bitches': 1, 'mad': 1, 'cum': 1, 'pussy': 1, 'motherfuckin': 1, 'bitch': 1, 'shit': 1, 'bomb': 1}"
14138,Zoom Zooms And Wam Wam,JAYO FELONY,M,The Show soundtrack,, http://ohhla.com/anonymous/jayo_fel/rm_bside/zoomzoom.jay.txt,"{'boom': 1, 'fat': 1, 'die': 1}"
14139,Bitch I'm Through,JAYO FELONY,M,Take a Ride,, http://ohhla.com/anonymous/jayo_fel/takeride/bitch_im.jay.txt,"{'crack': 1, 'bitch': 5, 'damn': 1, 'die': 1, 'hoes': 2, 'bitches': 3, 'stroke': 1, 'fuck': 1, 'ass': 1}"
14140,Don't Call Me Nigga,JAYO FELONY,M,Take a Ride,, http://ohhla.com/anonymous/jayo_fel/takeride/dontcall.jay.txt,"{'shit': 1, 'fuckin': 2, 'nigga': 2, 'whites': 1, 'die': 1, 'suicide': 1, 'bitches': 1}"
14141,Can't Keep a Gee Down,JAYO FELONY,M,Take a Ride,, http://ohhla.com/anonymous/jayo_fel/takeride/gee_down.jay.txt,"{'ass': 3, 'nigga': 1, 'gangsta': 3, 'shit': 3, 'spit': 1, 'hooker': 2, 'pimp': 1, 'hoes': 1, 'fight': 1, 'enemy': 1, 'bitches': 1, 'motherfuckin': 2, 'dick': 1, 'fuckin': 6, 'dope': 1}"
14142,Homicide,JAYO FELONY,M,Take a Ride,, http://ohhla.com/anonymous/jayo_fel/takeride/homicide.jay.txt,"{'shit': 7, 'hoes': 2, 'fuck': 1, 'nigga': 2, 'piss': 1, 'bitch': 1, 'hooker': 1, 'died': 2, 'fucked': 1, 'bitches': 1, 'pee': 1, 'dirty': 1, 'fuckin': 1, 'dick': 1, 'bullshit': 1}"
14143,I'ma Keep Bangin',JAYO FELONY,M,Take a Ride,, http://ohhla.com/anonymous/jayo_fel/takeride/ima_keep.jay.txt,"{'nigga': 2, 'fuck': 2, 'ass': 1, 'bitch': 2, 'cock': 1, 'hooker': 1, 'fuckin': 2, 'dick': 1, 'shit': 2, 'die': 1, 'crack': 1, 'knife': 1}"
14144,Niggas and Bitches,JAYO FELONY,M,Take a Ride,, http://ohhla.com/anonymous/jayo_fel/takeride/nigs_and.jay.txt,"{'fuck': 2, 'bitches': 4, 'fat': 1, 'hell': 1, 'sucker': 1, 'hoes': 1, 'hookers': 1, 'black': 1, 'ass': 1, 'nigga': 1}"
14145,Penitentiary Bound,JAYO FELONY,M,Take a Ride,, http://ohhla.com/anonymous/jayo_fel/takeride/penbound.jay.txt,"{'shit': 6, 'dick': 2, 'stroke': 1, 'balls': 1, 'fuck': 5, 'piss': 2, 'ass': 2, 'fuckin': 2, 'goddamn': 1, 'tongue': 1, 'nigga': 1, 'fucked': 1, 'bullshit': 1, 'bitches': 1, 'gangsta': 1}"
14146,Sherm Stick,JAYO FELONY,M,Take a Ride,, http://ohhla.com/anonymous/jayo_fel/takeride/sherm.jay.txt,"{'blind': 1, 'shit': 4, 'dick': 1, 'demon': 1, 'fuck': 2, 'boom': 1, 'fuckin': 1, 'gangsta': 1, 'niggaz': 4, 'bong': 1, 'asshole': 1, 'piss': 1, 'bitches': 1}"
14147,The Loc is on his own,JAYO FELONY,M,Take a Ride,, http://ohhla.com/anonymous/jayo_fel/takeride/the_loc.jay.txt,"{'hell': 1, 'black': 1, 'itch': 1, 'bitch': 1, 'bullshit': 1, 'nigga': 1, 'hook': 1, 'ass': 2, 'god': 1, 'devil': 1, 'shit': 1, 'niggaz': 2, 'fuck': 1, 'shoot': 1, 'kill': 1, 'fucked': 1}"
14148,They Got Me On Medication,JAYO FELONY,M,Take a Ride,, http://ohhla.com/anonymous/jayo_fel/takeride/they_got.jay.txt,"{'fuckin': 6, 'sucker': 1, 'dies': 1, 'died': 1, 'fuck': 9, 'ass': 1, 'mad': 1, 'blow': 1, 'laid': 1, 'bullshit': 1}"
14149,End of the World,JAYO FELONY,M,Whatcha Gonna Do,, http://ohhla.com/anonymous/jayo_fel/whatcha/endworld.jay.txt,"{'burn': 1, 'dead': 1, 'hell': 1, 'babies': 1, 'kid': 1}"
14150,Nitty Gritty,JAYO FELONY ,M,Whatcha Gonna Do,, http://ohhla.com/anonymous/jayo_fel/whatcha/nitty.jay.txt,"{'spit': 1, 'blow': 1, 'kill': 1, 'nigga': 1, 'bomb': 1, 'hell': 1, 'enemy': 1, 'stroke': 1, 'fat': 1}"
14151,Whatcha Gonna Do,JAYO FELONY,M,Whatcha Gonna Do LP/HavPlenty Soundtrack,, http://ohhla.com/anonymous/jayo_fel/whatcha/whatcha.jay.txt,"{'screw': 1, 'shoot': 2, 'bitches': 1, 'sexy': 2, 'motherfuckin': 2, 'niggaz': 2, 'fuck': 1, 'death': 1, 'dick': 1, 'shit': 4, 'crime': 2, 'motherfucker': 2, 'bullshit': 1, 'bitch': 1, 'fuckin': 1}"
14152,Politics as Usual,JAY-Z,M,Reasonable Doubt,, http://ohhla.com/anonymous/jigga/doubt/politics.jyz.txt,"{'nigga': 2, 'fuck': 1, 'shit': 1, 'blind': 1, 'black': 1, 'kill': 1}"
14153,Brooklyn's Finest,JAY-Z AND NOTORIOUS B.I.G.,M,Reasonable Doubt,, http://ohhla.com/anonymous/jigga/doubt/brooklyn.jyz.txt,"{'ass': 1, 'niggaz': 1, 'drug': 1, 'kill': 1, 'nigga': 6, 'shit': 9, 'fuck': 2, 'bitch': 1, 'pros': 1}"
14154,Dead Presidents II,JAY-Z,M,Reasonable Doubt,, http://ohhla.com/anonymous/jigga/doubt/pres2.jyz.txt,"{'dead': 3, 'death': 1, 'niggaz': 4, 'kill': 1, 'nigga': 1, 'laid': 1, 'gross': 1, 'crime': 1, 'shit': 1}"
14155,Feelin' It,JAY-Z,M,Reasonable Doubt,, http://ohhla.com/anonymous/jigga/doubt/feelinit.jyz.txt,"{'shit': 7, 'die': 1, 'dick': 1, 'nigga': 3, 'joint': 1, 'girls': 1, 'killed': 1, 'ass': 1, 'sniper': 1}"
14156,D'Evils,JAY-Z,M,Reasonable Doubt,, http://ohhla.com/anonymous/jigga/doubt/d_evils.jyz.txt,"{'shit': 2, 'illegal': 1, 'fight': 2, 'killing': 1, 'bitch': 1, 'nigga': 1, 'fucking': 1, 'lies': 1, 'demon': 1, 'die': 1}"
14157,22 Two's,JAY-Z,M,Reasonable Doubt,, http://ohhla.com/anonymous/jigga/doubt/22_twos.jyz.txt,"{'fat': 2, 'niggaz': 3, 'bitches': 3, 'sexual': 1, 'black': 1, 'fuck': 3, 'faggot': 1, 'gay': 1, 'bomb': 1}"
14158,Can I Live,JAY-Z,M,Reasonable Doubt,, http://ohhla.com/anonymous/jigga/doubt/canilive.jyz.txt,"{'nigga': 1, 'shit': 1, 'dead': 2, 'crime': 1, 'die': 1, 'crap': 1, 'fraud': 1, 'sick': 1, 'balls': 1}"
14159,Friend or Foe,JAY-Z,M,Reasonable Doubt,, http://ohhla.com/anonymous/jigga/doubt/friend.jyz.txt,"{'fuckin': 1, 'shit': 1, 'fuck': 1, 'ass': 1, 'god': 1}"
14160,Coming of Age,JAY-Z,M,Reasonable Doubt,, http://ohhla.com/anonymous/jigga/doubt/coming.jyz.txt,"{'nigga': 3, 'niggaz': 3, 'gun': 1, 'blow': 3, 'balls': 1, 'bitches': 1, 'shit': 2, 'death': 1}"
14161,Cashmere Thoughts,JAY-Z,M,Reasonable Doubt,, http://ohhla.com/anonymous/jigga/doubt/cashmere.jyz.txt,"{'bitch': 1, 'spit': 1, 'shit': 1, 'nigga': 4, 'hoes': 1, 'pistol': 1, 'die': 1, 'black': 1, 'dick': 1, 'laid': 1, 'pimp': 3, 'niggaz': 1, 'heroin': 1}"
14162,Bring It On,JAY-Z,M,Reasonable Doubt,, http://ohhla.com/anonymous/jigga/doubt/bring_it.jyz.txt,"{'shit': 1, 'crack': 1, 'motherfucker': 1, 'nigga': 3, 'pussy': 1, 'bitch': 1, 'bitches': 3, 'drug': 1, 'fuck': 2, 'fucked': 1, 'puss': 1, 'crime': 1, 'dope': 1, 'killed': 1, 'mulatto': 1, 'shoot': 1, 'fetish': 1, 'suck': 1, 'pistol': 1, 'die': 1, 'niggaz': 1, 'dirty': 1}"
14163,Regrets,JAY-Z,M,Reasonable Doubt,, http://ohhla.com/anonymous/jigga/doubt/regrets.jyz.txt,"{'crack': 1, 'dope': 2, 'shit': 2, 'fuck': 1, 'pistol': 1, 'shoot': 1, 'kill': 1, 'niggaz': 4}"
14164,Can I Live II,JAY-Z,M,Reasonable Doubt,, http://ohhla.com/anonymous/jigga/doubt/live_two.jyz.txt,"{'blacks': 1, 'fire': 1, 'criminal': 1, 'black': 1, 'hoes': 1, 'crime': 1, 'mad': 1, 'ass': 1, 'burn': 1, 'dead': 1, 'dope': 2, 'fucked': 2, 'bitch': 1, 'shit': 2, 'nigga': 3, 'welfare': 1}"
14165,The City is Mine,JAY-Z,M,"In My Lifetime, Vol. 1",, http://ohhla.com/anonymous/jigga/lifetime/the_city.jyz.txt,"{'cock': 1, 'remains': 1, 'shit': 7, 'nigga': 1, 'niggaz': 2, 'mad': 1, 'fuck': 1, 'snatch': 1, 'butt': 1, 'blow': 1}"
14166,I Know What Girls Like,JAY-Z,M,"In My Lifetime, Vol. 1",, http://ohhla.com/anonymous/jigga/lifetime/i_know.jyz.txt,"{'fuck': 2, 'gun': 1, 'booty': 1, 'bitch': 1, 'bitches': 2, 'deposit': 1, 'shitting': 1, 'butt': 1, 'nigga': 1, 'sex': 3, 'girls': 9, 'sexy': 2, 'bomb': 1, 'shit': 1, 'damn': 1}"
14167,Imaginary Player,JAY-Z,M,"In My Lifetime, Vol. 1",, http://ohhla.com/anonymous/jigga/lifetime/player.jyz.txt,"{'niggaz': 1, 'shit': 8, 'spit': 2, 'motherfucker': 1, 'nigga': 1, 'fucked': 1, 'drug': 1, 'dumb': 1, 'fuck': 4, 'hummer': 1, 'blow': 1}"
14168,Streets Is Watching,JAY-Z,M,"In My Lifetime, Vol. 1 *",, http://ohhla.com/anonymous/jigga/lifetime/streets.jyz.txt,"{'shoot': 2, 'cock': 1, 'kill': 3, 'gun': 1, 'blow': 1, 'harder': 1, 'pimp': 1, 'cocaine': 1, 'pot': 1, 'crime': 2}"
14169,Friend or Foe '98,JAY-Z,M,"In My Lifetime, Vol. 1",, http://ohhla.com/anonymous/jigga/lifetime/friend98.jyz.txt,"{'gun': 3, 'laid': 1, 'nigga': 1}"
14170,Lucky Me,JAY-Z,M,In My Lifetime Vol. 1,, http://ohhla.com/anonymous/jigga/lifetime/lucky_me.jyz.txt,"{'fucka': 2, 'nigga': 4, 'shit': 4, 'ass': 1, 'funeral': 1, 'faith': 1, 'girls': 2, 'kill': 1, 'remains': 1, 'fight': 1}"
14171,Who You Wit II,JAY-Z,M,"In My Lifetime, Vol. 1",, http://ohhla.com/anonymous/jigga/lifetime/whowit2.jyz.txt,"{'bitches': 3, 'sick': 1, 'bitch': 1, 'girls': 1, 'niggaz': 1, 'ass': 2, 'fuckin': 1, 'condom': 1, 'shit': 1}"
14172,Face Off,JAY-Z,M,In My Lifetime Vol. 1,, http://ohhla.com/anonymous/jigga/lifetime/face_off.jyz.txt,"{'jigga': 2, 'fuck': 11, 'hoes': 7, 'bitches': 3, 'black': 1, 'blow': 2, 'crack': 1, 'fucked': 1, 'dick': 1, 'nigga': 4, 'shit': 1, 'bitch': 2, 'die': 1, 'shoot': 1, 'spit': 1, 'gun': 1}"
14173,Real Niggaz,JAY-Z,M,"In My Lifetime, Vol. 1",, http://ohhla.com/anonymous/jigga/lifetime/real_nig.jyz.txt,"{'niggaz': 19, 'shit': 2, 'fuck': 1, 'fuckin': 2, 'sick': 1, 'fat': 1, 'drug': 1, 'gay': 1, 'ass': 1, 'hustler': 1}"
14174,Rap Game/Crack Game,JAY-Z,M,"In My Lifetime, Vol. 1",, http://ohhla.com/anonymous/jigga/lifetime/rap_game.jyz.txt,"{'niggaz': 2, 'crack': 3, 'shit': 9, 'ass': 1, 'dope': 1, 'kill': 1, 'blow': 1, 'cocaine': 1}"
14175,Where I'm From,JAY-Z,M,"In My Lifetime, Vol. 1",, http://ohhla.com/anonymous/jigga/lifetime/wherefrm.jyz.txt,"{'girls': 1, 'fuck': 5, 'god': 2, 'damn': 1, 'shit': 3, 'shoot': 1}"
14176,You Must Love Me,JAY-Z,M,"In My Lifetime, Vol. 1",, http://ohhla.com/anonymous/jigga/lifetime/you_must.jyz.txt,"{'crack': 2, 'cocaine': 1, 'destroy': 1, 'shit': 1, 'fight': 1, 'gun': 2, 'death': 1, 'devil': 1, 'fuck': 1, 'damn': 1, 'nigga': 2}"
14177,Hard Knock Life (Ghetto Anthem),JAY-Z ,M,Vol. 2... Hard Knock Life  ,, http://ohhla.com/anonymous/jigga/vol2hard/hrdknock.jyz.txt,"{'dope': 1, 'murder': 2, 'hell': 2, 'niggaz': 4, 'nigga': 2}"
14178,If I Should Die,JAY-Z,M,Vol. 2... Hard Knock Life,, http://ohhla.com/anonymous/jigga/vol2hard/should.jyz.txt,"{'die': 6, 'hell': 5, 'knockers': 1, 'shoot': 1, 'fuck': 1, 'shit': 1, 'crack': 1, 'fetish': 1, 'drunk': 1, 'dead': 1, 'mad': 1, 'reefer': 1, 'remains': 1, 'liquor': 1, 'nigga': 3, 'abortion': 1}"
14179,Ride or Die,JAY-Z,M,Vol. 2... Hard Knock Life ,, http://ohhla.com/anonymous/jigga/vol2hard/ride_die.jyz.txt,"{'nigga': 5, 'die': 12, 'fuck': 2, 'niggaz': 8, 'fucked': 1, 'shit': 6, 'fuckin': 1, 'bitches': 1, 'dick': 2, 'crash': 1, 'ass': 1, 'kill': 1, 'snatch': 1}"
14180,"Nigga What, Nigga Who (Originator '99)",JAY-Z,M,Vol. 2... Hard Knock Life,, http://ohhla.com/anonymous/jigga/vol2hard/niggawho.jyz.txt,"{'nigga': 7, 'fuck': 8, 'shit': 7, 'gun': 2, 'spit': 1, 'niggaz': 6, 'motherfuckin': 1, 'stroke': 1, 'bitch': 2, 'sick': 1, 'mad': 1, 'pimp': 1, 'fucked': 2, 'black': 1, 'burn': 1, 'bigger': 1, 'motherfucker': 1, 'fuckin': 1, 'faggot': 1}"
14181,"Money, Cash, Hoes",JAY-Z,M,Vol. 2... Hard Knock Life,, http://ohhla.com/anonymous/jigga/vol2hard/money.jyz.txt,"{'sick': 1, 'blow': 1, 'dick': 1, 'hoes': 11, 'murder': 2, 'crime': 1, 'bitch': 1, 'death': 1, 'niggaz': 4, 'nigga': 5, 'fuck': 3, 'hook': 1, 'shit': 3, 'fuckin': 1, 'mad': 1, 'biatch': 1}"
14182,A Week Ago,JAY-Z,M,Vol. 2... Hard Knock Life  ,, http://ohhla.com/anonymous/jigga/vol2hard/aweekago.jyz.txt,"{'bitches': 1, 'motherfuckin': 1, 'niggaz': 5, 'joint': 1, 'blind': 1, 'hell': 1, 'blow': 1, 'fight': 1, 'crack': 2, 'fuck': 1, 'mad': 3, 'cock': 1, 'die': 1, 'crap': 1, 'shit': 1, 'crime': 1}"
14183,Coming of Age (Da Sequel),JAY-Z,M,Vol. 2... Hard Knock Life,, http://ohhla.com/anonymous/jigga/vol2hard/dasequel.jyz.txt,"{'nigga': 4, 'niggaz': 4, 'ass': 1, 'shit': 2, 'naked': 1, 'death': 1, 'cancer': 1, 'gun': 1, 'bitch': 2}"
14184,It's Like That,JAY-Z,M,Vol. 2... Hard Knock Life,, http://ohhla.com/anonymous/jigga/vol2hard/likethat.jyz.txt,"{'gun': 2, 'crack': 1, 'hell': 1, 'nigga': 2, 'burn': 1, 'motherfuckin': 1, 'reefer': 1, 'blow': 1, 'fuck': 1, 'spit': 1, 'fuckin': 2}"
14185,It's Alright,JAY-Z,M,Hard Knock Life/SIW Soundtrack,, http://ohhla.com/anonymous/jigga/vol2hard/alright.jyz.txt,"{'ho': 1, 'blow': 1, 'shit': 1, 'nigga': 1, 'fuck': 1}"
14186,Money Ain't a Thang,JAY-Z,M,Vol. 2... Hard Knock Life,, http://ohhla.com/anonymous/jigga/vol2hard/money_a.jyz.txt,"{'hell': 1, 'burn': 2, 'gun': 1, 'die': 1, 'bitches': 1, 'shit': 5, 'nigga': 1, 'black': 1, 'fuck': 1}"
14187,Crew Love,"JAY-Z, BEANIE SIEGEL, MEMPHIS BLEEK",M,"Hard Knock Life ""This Thing of Ours""/Belly soundtrack *",, http://ohhla.com/anonymous/jigga/hrdbonus/cru_love.jyz.txt,"{'fuck': 1, 'spit': 2, 'blow': 2, 'fuckin': 1, 'niggaz': 8, 'die': 3, 'pussy': 1, 'nigga': 3, 'motherfuckin': 1, 'dick': 1, 'bitch': 1, 'sick': 2, 'black': 1, 'ass': 2}"
14188,Respect,DIAMONDS IN DA RUFF,M,Roc-A-Fella Presents (Jay-Z Bonus Disc) ,, http://ohhla.com/anonymous/jigga/hrdbonus/respect.jyz.txt,"{'nigga': 3, 'blow': 1, 'dies': 1, 'pee': 1, 'blind': 1, 'hoes': 1, 'crack': 1, 'kill': 1, 'hole': 1, 'bitches': 1, 'fight': 1, 'die': 1, 'knife': 1, 'smack': 1}"
14189,Can I Live (Bonus Disc),JAY-Z AND MEMPHIS BLEEK,M,Roc-A-Fella Presents (Jay-Z Bonus Disc),, http://ohhla.com/anonymous/jigga/hrdbonus/canbonus.jyz.txt,"{'blacks': 1, 'fire': 1, 'criminal': 1, 'black': 2, 'crime': 1, 'ass': 1, 'burn': 1, 'dead': 1, 'dope': 2, 'fucked': 2, 'shit': 3, 'bitch': 1, 'welfare': 1}"
14190,Beanie Siegel Freestlye,(JAY-Z F/) BEANIE SIEGEL,M,Roc-A-Fella Presents (Jay-z Bonus Disc),, http://ohhla.com/anonymous/jigga/hrdbonus/beanstyl.jyz.txt,"{'killed': 1, 'crack': 1, 'pee': 1, 'spit': 1, 'fuck': 1, 'bitches': 1, 'sex': 1, 'shit': 7, 'niggaz': 2, 'killer': 1}"
14191,So Ghetto,JAY-Z,M,Vol. 3... Life and Times of S. Carter,, http://ohhla.com/anonymous/jigga/volume_3/soghetto.jyz.txt,"{'spit': 5, 'niggaz': 2, 'black': 1, 'gangsta': 3, 'fuck': 3, 'girls': 3, 'fuckin': 2, 'nigga': 1, 'bitch': 1, 'shit': 2, 'die': 1}"
14192,Do it Again (Put Ya Hands Up),JAY-Z,M,Vol. 3... Life and Times of S. Carter,, http://ohhla.com/anonymous/jigga/volume_3/do_again.jyz.txt,"{'shit': 4, 'bitch': 1, 'niggaz': 3, 'nigga': 3, 'bitches': 1, 'fuck': 1, 'fear': 1, 'butt': 2}"
14193,Dope Man,JAY-Z,M,Vol. 3... Life and Times of S. Carter,, http://ohhla.com/anonymous/jigga/volume_3/dope_man.jyz.txt,"{'criminal': 3, 'smack': 1, 'crack': 1, 'shit': 1, 'dope': 1, 'blacks': 1, 'crime': 1, 'kill': 1}"
14194,Things That U Do,JAY-Z,M,Vol. 3 - Life and Times of S. Carter,, http://ohhla.com/anonymous/jigga/volume_3/you_do.jyz.txt,"{'shit': 1, 'motherfuckin': 1, 'crack': 1, 'kill': 1, 'niggaz': 1, 'demon': 1}"
14195,It's Hot (Some Like it Hot),JAY-Z,M,Vol. 3... Life and Times of S. Carter,, http://ohhla.com/anonymous/jigga/volume_3/somelike.jyz.txt,"{'motherfuckin': 2, 'fuck': 3, 'nigga': 3, 'niggaz': 1, 'shit': 1, 'ass': 3, 'clit': 1, 'licker': 1, 'bitch': 1, 'butt': 1, 'hoes': 1, 'pee-pee': 1, 'pros': 1, 'stupid': 1, 'kid': 1, 'shoot': 1}"
14196,Snoopy Track,JAY-Z,M,Vol. 3... Life and Times of S. Carter,, http://ohhla.com/anonymous/jigga/volume_3/snoopy.jyz.txt,"{'niggaz': 4, 'black': 1, 'dick': 1, 'stroke': 1, 'shoot': 1, 'hoes': 1, 'fetish': 1, 'fucked': 1, 'shit': 2, 'bitch': 1}"
14197,S. Carter,JAY-Z,M,Vol. 3... Life and Times of S. Carter,, http://ohhla.com/anonymous/jigga/volume_3/s_carter.jyz.txt,"{'harder': 9, 'fuck': 1, 'dope': 1, 'shit': 1, 'nigga': 1, 'abuse': 1, 'burn': 1, 'torture': 1, 'remains': 1, 'panties': 1}"
14198,Pop 4 Roc,JAY-Z,M,Vol. 3... Life and Times of S. Carter,, http://ohhla.com/anonymous/jigga/volume_3/pop4roc.jyz.txt,"{'shit': 12, 'fuck': 1, 'nigga': 4, 'die': 1, 'damn': 1, 'shits': 1, 'dick': 1, 'balls': 1, 'god': 1}"
